V13,V14,p.value,probability,n,p_adju,p_scaled
IPR001279,Metallo-beta-lactamase,0.0007189734876485562,0.0028130347516179253,108,0.0013029998073233,28.850556485072417
IPR005474,"Transketolase, N-terminal",0.0007231635965801594,0.0003542494928571122,9,0.0013097795326880402,28.82801800370871
IPR028912,Tox-MPTase4 domain,0.0007335892233450716,6.272274616265455e-6,1,0.0013262117626109576,28.773871245054625
IPR010262,"Arylsulfotransferase, bacteria",0.0007336006766431668,0.000045621416225999165,2,0.0013262117626109576,28.773871245054625
IPR032240,"CRISPR-associated endonuclease Cas9, REC lobe",0.0007336006766431668,0.000045621416225999165,2,0.0013262117626109576,28.773871245054625
IPR013595,"Peptidase S33 tripeptidyl aminopeptidase-like, C-terminal",0.000758873996214372,6.379492985774267e-6,1,0.0013710511604467838,28.629463393131992
IPR012654,Conserved hypothetical protein CHP02391,0.0007716768477209063,6.4331021705286726e-6,1,0.0013924564900706453,28.56218366292435
IPR011635,CARDB domain,0.0007716768477209063,6.4331021705286726e-6,1,0.0013924564900706453,28.56218366292435
IPR023210,NADP-dependent oxidoreductase domain,0.0007724413003747111,0.0017270198868631764,32,0.0013929739220115386,28.560570139654843
IPR002202,"Hydroxymethylglutaryl-CoA reductase, class I/II",0.0007810487764866237,0.00019363637533291304,5,0.0014076256070673638,28.515128412209762
IPR001898,Solute carrier family 13,0.0008199747518414698,0.00032004683298380145,8,0.0014768661991165694,28.306588490465764
IPR003834,"Cytochrome C biogenesis protein, transmembrane domain",0.0008317457072746244,0.00009789037136154464,3,0.001497142273094324,28.247369267886604
IPR046733,Protein of unknown function DUF6625,0.0008372955906448198,6.7011480943007e-6,1,0.0015062023086491638,28.221166910642307
IPR008457,Copper resistance protein D domain,0.0008411232375730294,0.000047229691768631335,2,0.0015121549696442379,28.20403698905864
IPR021731,AMIN domain,0.0008507402068344724,6.754757279055106e-6,1,0.0015285018133883682,28.15734041698053
IPR001119,S-layer homology domain,0.0008548914137941205,0.0013296686094635222,15,0.0015350143858520046,28.138875500455136
IPR011258,"BPG-independent PGAM, N-terminal",0.0008680305108433224,0.00014871187850872114,4,0.0015567164859945203,28.077904752801256
IPR049428,"RecA-like, N-terminal",0.0008680456125607305,0.0002820379209929279,7,0.0015567164859945203,28.077904752801256
IPR008670,"Long-chain-fatty-acyl-CoA reductase, LuxC",0.0008779502725165338,6.8619756485639176e-6,1,0.0015725448370136439,28.033969629319753
IPR049050,Novel STAND NTPase 3,0.0008779502725165338,6.8619756485639176e-6,1,0.0015725448370136439,28.033969629319753
IPR021509,Protein of unknown function DUF3169,0.0008908587346834083,0.00009906977342614155,3,0.0015946863537979242,27.973247221425108
IPR005569,Arc-like DNA binding domain,0.0008917157132788714,6.9155848333183224e-6,1,0.0015952411165160668,27.9717366517214
IPR013534,"Starch synthase, catalytic domain",0.0009216641577416829,0.00009965947445844001,3,0.0016478066731911386,27.830937426943606
IPR003825,"Colicin V production, CvpA",0.000929996011098613,0.00024193825079663249,6,0.0016616840492423748,27.794515489723533
IPR028081,Leucine-binding protein domain,0.0009388267074089836,0.00009998112956696645,3,0.001676435198288179,27.756132293331518
IPR015392,Domain of unknown function DUF1971,0.0009478467590170598,7.130021572335945e-6,1,0.0016915062113180823,27.71726403116192
IPR025331,Tuberculosis necrotizing toxin,0.0009621468186119469,7.183630757090351e-6,1,0.0017149267255943993,27.657544315103408
IPR032721,"Deaminases, BURPS668_1122 family",0.0009621468186119469,7.183630757090351e-6,1,0.0017149267255943993,27.657544315103408
IPR002744,MIP18 family-like,0.0009642936450045374,0.00032417474020989066,8,0.0017177032796782108,27.65051855131042
IPR015886,"DNA glycosylase/AP lyase, H2TH DNA-binding",0.0009771158553618644,0.0002431176528612294,6,0.0017394809732815607,27.595803172722526
IPR019267,"CRISPR-associated protein Cas6, C-terminal",0.0010056884397076642,7.3444583113535675e-6,1,0.001789254112378004,27.4732797594103
IPR013108,Amidohydrolase 3,0.0010358940313426347,0.00028643387414278913,7,0.0018418701191433675,27.347409976614653
IPR014883,VRR-NUC domain,0.0010412211148790231,0.00004985654182159721,2,0.0018502137544102568,27.327780948411977
IPR014031,"Beta-ketoacyl synthase, C-terminal",0.0010424764754672889,0.0004667751716566096,12,0.0018513163230588394,27.32519369673962
IPR004685,Branched-chain amino acid transport system II carrier protein,0.0010475673866969049,0.0005587685326951696,15,0.0018592248932490412,27.30668074461708
IPR004679,2-hydroxycarboxylate transporter,0.0010504625229342266,0.00010196466940287946,3,0.0018632291465183726,27.297337307458697
IPR003251,"Rubrerythrin, diiron-binding domain",0.0010637912138191158,0.00015289339491956477,4,0.0018857235133717578,27.245219836132243
IPR007757,MT-A70-like,0.0010652404584117201,7.55889505037119e-6,1,0.001887145307854542,27.241946584096397
IPR007115,6-pyruvoyl tetrahydropterin synthase/QueD family,0.0010830357721310314,0.00015326865921284563,4,0.0019175059572155968,27.17263278131606
IPR041440,"HypF, Kae1-like domain",0.0010956577493232275,7.666113419880002e-6,1,0.001938675969069497,27.124947729763882
IPR008577,Putative viral structural protein (DUF859),0.0011110266981794062,7.719722604634407e-6,1,0.0019646778968412056,27.067086407546732
IPR019539,"Galactokinase, N-terminal domain",0.001168849546490551,0.00015487693475547777,4,0.0020656759257978463,26.849378118955123
IPR012544,Bacterial Pleckstrin homology domain,0.0011760326536941418,0.00010400181842354687,3,0.0020771115797529483,26.825401730992724
IPR001608,"Alanine racemase, N-terminal",0.0011970888906039135,0.0006953111262646407,20,0.0021130213105333,26.75096122919126
IPR032093,"Phospholipase D, N-terminal",0.0012054843260895364,8.041377713160841e-6,1,0.002126553112448329,26.723237659454078
IPR002677,Large ribosomal subunit protein bL32,0.001208486890419952,0.00029034734462986077,7,0.002130560926520302,26.71506041997096
IPR005526,"Septum formation inhibitor MinC, C-terminal",0.0012181070674396302,0.00010464512864059973,3,0.0021462236910295843,26.68325015493558
IPR010610,"Erythromycin biosynthesis protein CIII-like, C-terminal domain",0.0012339688521740123,0.00005205451839652784,2,0.0021728581962194566,26.629686154231056
IPR041383,RuvC endonuclease subdomain 3,0.0012378249129163786,8.148596082669651e-6,1,0.00217833279786612,26.618757695592514
IPR002491,ABC transporter periplasmic binding domain,0.0012478879561612034,0.0011582264366189331,10,0.0021947172980494993,26.5862141337365
IPR005025,NADPH-dependent FMN reductase-like,0.00125263417629846,0.0008061213111519971,25,0.0022017367438736044,26.572346097593005
IPR007016,O-antigen ligase-related,0.001260456329254908,0.00020446543065330298,5,0.0022141509976550066,26.54792765023593
IPR031612,Putative phage holin,0.0013106553923130605,0.000052858656167843924,2,0.0023009458904183528,26.380935941818716
IPR031778,"Sortilin, N-terminal",0.001320545667174007,8.41664200644168e-6,1,0.002316914058651868,26.35090075206779
IPR024975,"Protein NO VEIN, C-terminal",0.0013316846474876731,0.000053073092906861544,2,0.0023350525749092333,26.31703336624243
IPR010905,"Glycosyl hydrolase, family 88",0.0013476102241805202,0.0001579326582864789,4,0.0023615573399701907,26.26801505039506
IPR049169,"Glycoside hydrolase 120, insertion domain",0.0013543815722763665,8.52386037595049e-6,1,0.0023719979968515824,26.24885682068598
IPR011130,"SecA, preprotein cross-linking domain",0.0013612120968158027,0.00037097555850048675,9,0.0023825296964675156,26.2296167749694
IPR014509,Uncharacterised conserved protein UCP020606,0.0013714597039796216,8.577469560704897e-6,1,0.0023990260928641732,26.199650284284587
IPR002044,Carbohydrate binding module family 20,0.0013886446144893666,8.631078745459302e-6,1,0.002427630513100116,26.148174124619604
IPR002220,DapA-like,0.001391509336665499,0.0004419541191153198,11,0.0024311810819152755,26.141826923505263
IPR018760,Domain of unknown function DUF2326,0.0014059362982916162,8.684687930213708e-6,1,0.002454916314861289,26.099633078641954
IPR045792,Domain of unknown function DUF6036,0.0014233347498381343,8.738297114968113e-6,1,0.00248380857601915,26.048818777313816
IPR002797,Polysaccharide biosynthesis protein,0.0014417440467410902,0.0009226676788080748,30,0.0025144292107039585,25.995605866620267
IPR049373,"L-tyrosine decarboxylase, C-terminal",0.0014461910929998952,0.00005419888578670406,2,0.0025206773623357407,25.984827389027974
IPR021338,Protein of unknown function DUF2953,0.0014859216232008723,0.0000545741500799849,2,0.002588379601704745,25.86972031389614
IPR021835,Protein of unknown function DUF3427,0.0014967589635529305,0.00010850498994291694,3,0.0026057009777434898,25.840754240674343
IPR013739,Beta-galactosidase C-terminal,0.0015031925007572549,0.00005473497763424812,2,0.0026153396970215723,25.82471894192272
IPR025736,PucR C-terminal helix-turn-helix domain,0.0015252788434644983,0.00044458096916828564,11,0.0026521843217307555,25.7639629658369
IPR011115,"SecA DEAD-like, N-terminal",0.0015528868938591309,0.00037462098306378634,9,0.002698580561676535,25.688646122590157
IPR032080,Protein of unknown function DUF4809,0.0016405520784820709,0.00005596798888359945,2,0.0028492256467264553,25.452731550962284
IPR022476,Spore protein YabP/YqfC,0.0016678102481279917,0.00011059574814833875,3,0.0028948420735364425,25.383751239788545
IPR008136,"CinA, C-terminal",0.0017285788484151972,0.0001634544043161827,4,0.002998534159416249,25.230909992986113
IPR024045,"NusG, domain 2",0.001745013803311466,0.00016366884105520032,4,0.0030252439063354545,25.192396051750315
IPR022998,Thiamine phosphate synthase/TenI,0.0017692961292142028,0.00030037226217893457,7,0.0030655184270877095,25.134960689484394
IPR019219,Protein of unknown function DUF2130,0.0017937161596305491,9.810480810056226e-6,1,0.0031059835638258203,25.078008467911808
IPR007170,Stage V sporulation protein G,0.0018035632974401563,0.00016441936964176198,4,0.003121181350347475,25.056809967409247
IPR012454,Protein of unknown function DUF1659,0.0018199685116623496,0.00005746904605672281,2,0.003147703546860861,25.020061765750672
IPR046322,"DUF4931, N-terminal domain",0.0018400107186804192,0.00005762987361098602,2,0.0031804808865869014,24.975072100150648
IPR025699,ABC-2 membrane transporter-like,0.0018445031243954169,0.0003014980550587771,7,0.003186357293090661,24.96705527430815
IPR049530,EC042_2821-like Restriction Endonuclease-like domain,0.0018529537600979113,9.971308364319442e-6,1,0.0031990604881264122,24.949775481587295
IPR049285,"DUF4931, C-terminal domain",0.0018602144826877036,0.00005779070116524924,2,0.0032096955216078956,24.93536163718902
IPR013661,"Peptidase M9, collagenase, N-terminal domain",0.001873773811485106,0.00005789791953475805,2,0.003229269760219012,24.908956742516295
IPR002909,IPT domain,0.001872912884040818,0.000010024917549073847,1,0.003229269760219012,24.908956742516295
IPR025579,Domain of unknown function DUF4357,0.001892978625899988,0.000010078526733828254,1,0.0032604404448460514,24.867237282002566
IPR025468,Putative transposon-transfer assisting protein,0.001933429937582433,0.000010185745103337065,1,0.0033281474014110832,24.777974473447053
IPR006805,"Anthranilate synthase component I, N-terminal",0.0019541876933461366,0.0002150800492346753,5,0.0033618945804114067,24.734159089403963
IPR007318,Phospholipid methyltransferase,0.001974307643234272,0.000010292963472845875,1,0.0033945053582966614,24.692235014462597
IPR003784,BioY protein,0.0019798696677670864,0.0003034279857099357,7,0.003402062434418871,24.682577205074626
IPR025465,Domain of unknown function DUF4316,0.0019949063774270994,0.000010346572657600282,1,0.003425881623426044,24.65227647552952
IPR008147,"Glutamine synthetase, N-terminal domain",0.002011895479252839,0.0002612911664929729,6,0.0034530236712779746,24.61800444450961
IPR009908,"Methylamine utilisation protein, MauE",0.0020364235755045202,0.000010453791027109093,1,0.0034930653801006945,24.567932855472296
IPR010981,"SinR repressor/SinI anti-repressor, dimerisation domain",0.0020422018895921348,0.000059184539968863785,2,0.003500917525015088,24.55818120269742
IPR025357,Domain of unknown function DUF4261,0.002057342026069859,0.000010507400211863498,1,0.0035247998519504753,24.528655384346525
IPR041379,"Collagenase ColG-like, catalytic helper subdomain",0.0020786419396963784,0.00005945258589263581,2,0.003559201348299847,24.486474427401554
IPR041677,"DNA2/NAM7 helicase, helicase domain",0.002093350579029415,0.000059559804262144625,2,0.0035822830331278016,24.458401038946977
IPR005915,Tandem five-TM protein,0.002095900936360749,0.00038314484343973687,9,0.0035845437715119905,24.455661119971374
IPR014940,BAAT/Acyl-CoA thioester hydrolase C-terminal,0.002099498596699619,0.00001061461858137231,1,0.0035885919741946593,24.450759184930163
IPR000417,Hydroxyethylthiazole kinase,0.00210102003534012,0.00021690276151632506,5,0.003589088707118799,24.45015807608218
IPR009081,Phosphopantetheine binding ACP domain,0.002110990070438846,0.001476611384875348,22,0.003604008808782011,24.432141562055318
IPR026838,Endospore coat-associated protein YheC/D,0.002117211172653613,0.00011536696559148086,3,0.003612514791959003,24.42190365950823
IPR010738,Protein of unknown function DUF1310,0.0021379343554173568,0.00005988145937067106,2,0.0036457406902906503,24.38214224540289
IPR000089,Biotin/lipoyl attachment,0.0021562692491076474,0.0012896761576367355,15,0.0036748574695487433,24.347595004951266
IPR002169,"Peptidase M9A/M9B, collagenase, bacterial",0.002160485297544513,0.00006004228692493428,2,0.0036798920138082945,24.34164925482808
IPR010056,"Phage replisome organiser, N-terminal domain",0.0021680408600718527,0.000060095896109688684,2,0.0036906054570750276,24.329023804271557
IPR008000,Rhamnose/fucose mutarotase,0.002175615764436758,0.000060149505294443084,2,0.0037013393051911238,24.316411009038777
IPR010651,Sugar transport protein,0.0021976098678357257,0.0004207248819525752,10,0.0037365774779061084,24.275260082216107
IPR046930,Bacterial helix-turn-helix,0.002206754444864345,0.000010882664505144337,1,0.003749939371342908,24.259757538467014
IPR009671,Regulator of ribonuclease activity B domain,0.0022285251746435326,0.000010936273689898742,1,0.0037847288347469662,24.21965231036237
IPR029099,"Ribose-phosphate pyrophosphokinase, N-terminal domain",0.002235547729541415,0.00038502116490614103,9,0.0037944453896058016,24.208516932430094
IPR025369,Domain of unknown function DUF4274,0.0022504024082554974,0.000010989882874653149,1,0.003817436545941263,24.182281731259216
IPR020210,"Uncharacterised protein family, YpbF, transmembrane",0.0023166730617383575,0.000011150710428916365,1,0.003927568981412238,24.058761785391404
IPR008763,"Peptidase S55, SpoIVB",0.002323254647191191,0.0000611680798047768,2,0.003936438437658055,24.048965361423132
IPR003148,"Regulator of K+ conductance, N-terminal",0.002337144141470548,0.00045717912758557095,11,0.003957672657681834,24.025601294933207
IPR015366,"Peptidase S53, activation domain",0.002338976240161243,0.000011204319613670772,1,0.0039584763298376,24.024719476300795
IPR035167,Protein of unknown function DUF5316,0.002383901995025233,0.000011311537983179581,1,0.004032168339613445,23.944613447572074
IPR013236,"M protein trans-acting positive regulator (MGA), PRD domain",0.002406524557055477,0.000011365147167933988,1,0.004068072816448563,23.90611282027863
IPR035280,Bacteriocin helveticin-J,0.0024750308943583743,0.000011525974722197204,1,0.004181454280387613,23.786726473866466
